regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,12,0.75,4.0,1024,4096,128,512,416,1102.885,1132.579,1106.722,0.1292
mixed,16,12,0.75,4.0,1024,4096,256,1024,832,1194.498,1238.146,1205.795,0.2588
mixed,16,12,0.75,4.0,1024,4096,1024,4096,3328,1613.123,1760.291,1581.507,-0.2148
mixed,16,12,0.75,4.0,1024,4096,4096,16384,13312,3719.085,4301.62,3751.758,0.0561
mixed,16,12,0.75,4.0,1024,8192,128,512,416,1829.187,1856.965,1840.968,0.4241
mixed,16,12,0.75,4.0,1024,8192,256,1024,832,1929.06,1991.913,1940.036,0.1746
mixed,16,12,0.75,4.0,1024,8192,512,2048,1664,2149.893,2207.528,2152.133,0.0389
mixed,16,12,0.75,4.0,1024,8192,1024,4096,3328,2405.99,2510.696,2443.43,0.3576
mixed,16,12,0.75,4.0,1024,8192,2048,8192,6656,2976.071,3268.714,2890.761,-0.2915
mixed,16,12,0.75,4.0,1024,8192,4096,16384,13312,4263.69,4883.407,4400.555,0.2209
mixed,16,12,0.75,4.0,2048,0,128,512,416,710.753,726.723,716.833,0.3807
mixed,16,12,0.75,4.0,2048,0,256,1024,832,777.73,810.755,782.052,0.1309
mixed,16,12,0.75,4.0,2048,0,1024,4096,3328,1266.213,1424.132,1303.011,0.233
mixed,16,12,0.75,4.0,2048,0,4096,16384,13312,3222.343,3800.493,3438.856,0.3745
mixed,16,12,0.75,4.0,2048,512,128,512,416,898.274,922.048,900.226,0.0821
mixed,16,12,0.75,4.0,2048,512,256,1024,832,960.707,1001.377,969.919,0.2265
mixed,16,12,0.75,4.0,2048,512,512,2048,1664,1103.554,1163.523,1104.738,0.0197
mixed,16,12,0.75,4.0,2048,512,1024,4096,3328,1435.46,1597.127,1470.437,0.2164
mixed,16,12,0.75,4.0,2048,512,2048,8192,6656,2118.856,2429.192,2188.103,0.2231
mixed,16,12,0.75,4.0,2048,512,4096,16384,13312,3472.24,4033.902,3604.235,0.235
mixed,16,12,0.75,4.0,2048,1024,128,512,416,1079.173,1100.643,1084.323,0.2399
mixed,16,12,0.75,4.0,2048,1024,256,1024,832,1145.538,1190.789,1151.841,0.1393
mixed,16,12,0.75,4.0,2048,1024,512,2048,1664,1290.723,1346.37,1285.766,-0.0891
mixed,16,12,0.75,4.0,2048,1024,1024,4096,3328,1601.222,1760.198,1636.451,0.2216
mixed,16,12,0.75,4.0,2048,1024,2048,8192,6656,2287.593,2605.542,2362.471,0.2355
mixed,16,12,0.75,4.0,2048,1024,4096,16384,13312,3659.307,4309.07,3773.806,0.1762
mixed,16,12,0.75,4.0,2048,2048,128,512,416,1443.653,1466.851,1448.546,0.2109
mixed,16,12,0.75,4.0,2048,2048,256,1024,832,1511.654,1551.619,1515.364,0.0928
mixed,16,12,0.75,4.0,2048,2048,512,2048,1664,1656.387,1718.98,1661.476,0.0813
mixed,16,12,0.75,4.0,2048,2048,1024,4096,3328,1919.876,2090.697,1956.678,0.2154
mixed,16,12,0.75,4.0,2048,2048,2048,8192,6656,2629.352,2944.201,2699.335,0.2223
mixed,16,12,0.75,4.0,2048,2048,4096,16384,13312,3993.838,4652.752,4124.557,0.1984
mixed,16,12,0.75,4.0,2048,4096,128,512,416,2172.578,2188.069,2170.694,-0.1216
mixed,16,12,0.75,4.0,2048,4096,256,1024,832,2229.254,2276.042,2248.995,0.4219
mixed,16,12,0.75,4.0,2048,4096,1024,4096,3328,2667.237,2792.007,2656.869,-0.0831
mixed,16,12,0.75,4.0,2048,4096,4096,16384,13312,4705.711,5328.373,4833.069,0.2045
mixed,16,12,0.75,4.0,2048,8192,128,512,416,3634.919,3654.638,3639.885,0.2518
mixed,16,12,0.75,4.0,2048,8192,256,1024,832,3693.041,3726.315,3699.114,0.1825
mixed,16,12,0.75,4.0,2048,8192,512,2048,1664,3828.678,3901.421,3827.112,-0.0215
mixed,16,12,0.75,4.0,2048,8192,1024,4096,3328,4128.01,4257.064,4126.22,-0.0139
mixed,16,12,0.75,4.0,2048,8192,2048,8192,6656,4654.186,5009.036,4662.318,0.0229
mixed,16,12,0.75,4.0,2048,8192,4096,16384,13312,6021.619,6671.124,6129.17,0.1656
pure,16,14,0.875,4.0,0,0,128,512,464,71.872,74.816,73.027,0.3923
pure,16,14,0.875,4.0,0,0,256,1024,928,100.928,109.154,103.327,0.2916
pure,16,14,0.875,4.0,0,0,1024,4096,3712,297.603,327.808,304.288,0.2213
pure,16,14,0.875,4.0,0,0,4096,16384,14848,1032.739,1134.662,1033.73,0.0097
mixed,16,14,0.875,4.0,16,0,128,512,464,125.632,146.079,144.928,0.9437
mixed,16,14,0.875,4.0,16,0,256,1024,928,223.424,246.784,244.898,0.9193
mixed,16,14,0.875,4.0,16,0,512,2048,1856,396.224,441.763,439.713,0.955
mixed,16,14,0.875,4.0,16,0,1024,4096,3712,754.531,828.738,824.707,0.9457
mixed,16,14,0.875,4.0,16,0,2048,8192,7424,1457.958,1619.046,1601.475,0.8909
mixed,16,14,0.875,4.0,16,0,4096,16384,14848,2951.273,3247.178,3223.211,0.919
mixed,16,14,0.875,4.0,16,512,128,512,464,133.251,148.129,145.568,0.8279
mixed,16,14,0.875,4.0,16,512,256,1024,928,223.872,247.618,245.631,0.9163
mixed,16,14,0.875,4.0,16,512,512,2048,1856,394.691,443.33,439.906,0.9296
mixed,16,14,0.875,4.0,16,512,1024,4096,3712,755.361,830.275,824.93,0.9287
mixed,16,14,0.875,4.0,16,512,2048,8192,7424,1458.437,1611.65,1599.875,0.9231
mixed,16,14,0.875,4.0,16,512,4096,16384,14848,2951.595,3249.866,3219.528,0.8983
mixed,16,14,0.875,4.0,16,1024,128,512,464,166.465,180.959,177.536,0.7638
mixed,16,14,0.875,4.0,16,1024,256,1024,928,232.193,248.799,246.627,0.8692
mixed,16,14,0.875,4.0,16,1024,512,2048,1856,395.106,442.177,439.49,0.9429
mixed,16,14,0.875,4.0,16,1024,1024,4096,3712,753.601,828.161,825.955,0.9704
mixed,16,14,0.875,4.0,16,1024,2048,8192,7424,1461.604,1615.429,1606.692,0.9432
mixed,16,14,0.875,4.0,16,1024,4096,16384,14848,2953.036,3251.593,3225.224,0.9117
mixed,16,14,0.875,4.0,16,2048,128,512,464,230.205,244.0,241.122,0.7914
mixed,16,14,0.875,4.0,16,2048,256,1024,928,295.07,312.962,309.439,0.8031
mixed,16,14,0.875,4.0,16,2048,512,2048,1856,411.009,443.137,441.601,0.9522
mixed,16,14,0.875,4.0,16,2048,1024,4096,3712,756.257,827.649,825.217,0.9659
mixed,16,14,0.875,4.0,16,2048,2048,8192,7424,1461.315,1614.309,1606.436,0.9485
mixed,16,14,0.875,4.0,16,2048,4096,16384,14848,2948.233,3252.49,3241.484,0.9638
mixed,16,14,0.875,4.0,16,4096,128,512,464,354.112,368.512,366.016,0.8267
mixed,16,14,0.875,4.0,16,4096,256,1024,928,421.249,437.219,434.306,0.8176
mixed,16,14,0.875,4.0,16,4096,512,2048,1856,536.515,567.49,563.33,0.8657
mixed,16,14,0.875,4.0,16,4096,1024,4096,3712,778.851,832.61,828.738,0.928
mixed,16,14,0.875,4.0,16,4096,2048,8192,7424,1464.451,1617.539,1600.835,0.8909
mixed,16,14,0.875,4.0,16,4096,4096,16384,14848,2951.85,3258.731,3236.912,0.9289
mixed,16,14,0.875,4.0,16,8192,128,512,464,601.857,613.922,609.892,0.666
mixed,16,14,0.875,4.0,16,8192,256,1024,928,665.347,683.907,682.977,0.9499
mixed,16,14,0.875,4.0,16,8192,512,2048,1856,784.065,815.524,813.026,0.9206
mixed,16,14,0.875,4.0,16,8192,1024,4096,3712,1031.137,1078.53,1075.49,0.9359
mixed,16,14,0.875,4.0,16,8192,2048,8192,7424,1525.986,1645.796,1611.555,0.7142
mixed,16,14,0.875,4.0,16,8192,4096,16384,14848,2927.436,3255.276,3213.099,0.8713
mixed,16,14,0.875,4.0,32,0,128,512,464,125.313,146.335,144.736,0.9239
mixed,16,14,0.875,4.0,32,0,256,1024,928,223.073,247.393,244.48,0.8802
mixed,16,14,0.875,4.0,32,0,512,2048,1856,394.592,442.753,439.489,0.9322
mixed,16,14,0.875,4.0,32,0,1024,4096,3712,754.819,829.635,824.93,0.9371
mixed,16,14,0.875,4.0,32,0,2048,8192,7424,1458.947,1615.076,1599.59,0.9008
mixed,16,14,0.875,4.0,32,0,4096,16384,14848,2950.761,3253.58,3212.106,0.863
mixed,16,14,0.875,4.0,32,512,128,512,464,134.687,147.264,146.014,0.9006
mixed,16,14,0.875,4.0,32,512,256,1024,928,223.775,247.967,245.729,0.9075
mixed,16,14,0.875,4.0,32,512,512,2048,1856,396.609,442.785,439.807,0.9355
mixed,16,14,0.875,4.0,32,512,1024,4096,3712,756.417,828.802,823.874,0.9319
mixed,16,14,0.875,4.0,32,512,2048,8192,7424,1458.695,1614.213,1602.532,0.9249
mixed,16,14,0.875,4.0,32,512,4096,16384,14848,2952.042,3247.212,3235.339,0.9598
mixed,16,14,0.875,4.0,32,1024,128,512,464,166.913,180.321,178.688,0.8782
mixed,16,14,0.875,4.0,32,1024,256,1024,928,232.066,249.441,247.009,0.86
mixed,16,14,0.875,4.0,32,1024,512,2048,1856,396.963,442.113,439.841,0.9497
mixed,16,14,0.875,4.0,32,1024,1024,4096,3712,756.578,830.914,825.348,0.9251
mixed,16,14,0.875,4.0,32,1024,2048,8192,7424,1462.437,1615.844,1605.637,0.9335
mixed,16,14,0.875,4.0,32,1024,4096,16384,14848,2952.616,3242.186,3211.533,0.8941
mixed,16,14,0.875,4.0,32,2048,128,512,464,230.593,243.939,242.017,0.856
mixed,16,14,0.875,4.0,32,2048,256,1024,928,296.031,311.361,309.537,0.881
mixed,16,14,0.875,4.0,32,2048,512,2048,1856,413.153,443.585,441.218,0.9222
mixed,16,14,0.875,4.0,32,2048,1024,4096,3712,756.862,830.817,824.419,0.9135
mixed,16,14,0.875,4.0,32,2048,2048,8192,7424,1463.076,1613.286,1605.22,0.9463
mixed,16,14,0.875,4.0,32,2048,4096,16384,14848,2951.273,3249.516,3221.449,0.9059
mixed,16,14,0.875,4.0,32,4096,128,512,464,354.144,368.384,365.953,0.8293
mixed,16,14,0.875,4.0,32,4096,256,1024,928,419.361,436.481,434.146,0.8636
mixed,16,14,0.875,4.0,32,4096,512,2048,1856,538.434,570.561,565.217,0.8337
mixed,16,14,0.875,4.0,32,4096,1024,4096,3712,783.008,834.755,828.707,0.8831
mixed,16,14,0.875,4.0,32,4096,2048,8192,7424,1462.884,1620.867,1601.542,0.8777
mixed,16,14,0.875,4.0,32,4096,4096,16384,14848,2949.126,3253.414,3241.963,0.9624
mixed,16,14,0.875,4.0,32,8192,128,512,464,601.217,615.3,613.794,0.8931
mixed,16,14,0.875,4.0,32,8192,256,1024,928,665.76,682.113,682.913,1.0489
mixed,16,14,0.875,4.0,32,8192,512,2048,1856,786.499,816.034,812.578,0.883
mixed,16,14,0.875,4.0,32,8192,1024,4096,3712,1028.034,1087.106,1075.267,0.7996
mixed,16,14,0.875,4.0,32,8192,2048,8192,7424,1514.02,1636.103,1610.758,0.7924
mixed,16,14,0.875,4.0,32,8192,4096,16384,14848,2919.853,3259.722,3214.667,0.8674
mixed,16,14,0.875,4.0,64,0,128,512,464,125.824,147.071,145.314,0.9173
mixed,16,14,0.875,4.0,64,0,256,1024,928,223.586,247.169,245.664,0.9362
mixed,16,14,0.875,4.0,64,0,512,2048,1856,395.81,442.37,439.489,0.9381
mixed,16,14,0.875,4.0,64,0,1024,4096,3712,753.22,829.955,825.058,0.9362
mixed,16,14,0.875,4.0,64,0,2048,8192,7424,1458.917,1617.411,1602.564,0.9063
mixed,16,14,0.875,4.0,64,0,4096,16384,14848,2955.365,3250.504,3218.953,0.8931
mixed,16,14,0.875,4.0,64,512,128,512,464,135.359,148.129,146.305,0.8572
mixed,16,14,0.875,4.0,64,512,256,1024,928,223.616,248.577,246.175,0.9038
mixed,16,14,0.875,4.0,64,512,512,2048,1856,396.194,443.072,439.266,0.9188
mixed,16,14,0.875,4.0,64,512,1024,4096,3712,756.226,830.627,825.026,0.9247
mixed,16,14,0.875,4.0,64,512,2048,8192,7424,1460.58,1615.074,1603.681,0.9263
mixed,16,14,0.875,4.0,64,512,4096,16384,14848,2952.937,3250.602,3226.183,0.918
mixed,16,14,0.875,4.0,64,1024,128,512,464,168.991,181.729,179.073,0.7915
mixed,16,14,0.875,4.0,64,1024,256,1024,928,233.601,249.92,248.385,0.9059
mixed,16,14,0.875,4.0,64,1024,512,2048,1856,395.456,443.135,439.904,0.9322
mixed,16,14,0.875,4.0,64,1024,1024,4096,3712,755.525,829.86,827.588,0.9694
mixed,16,14,0.875,4.0,64,1024,2048,8192,7424,1462.592,1618.404,1605.027,0.9141
mixed,16,14,0.875,4.0,64,1024,4096,16384,14848,2953.481,3250.541,3223.275,0.9082
mixed,16,14,0.875,4.0,64,2048,128,512,464,231.84,245.123,243.552,0.8817
mixed,16,14,0.875,4.0,64,2048,256,1024,928,297.312,313.443,308.961,0.7221
mixed,16,14,0.875,4.0,64,2048,512,2048,1856,414.143,443.265,441.697,0.9462
mixed,16,14,0.875,4.0,64,2048,1024,4096,3712,757.92,829.794,825.89,0.9457
mixed,16,14,0.875,4.0,64,2048,2048,8192,7424,1460.517,1612.583,1606.372,0.9592
mixed,16,14,0.875,4.0,64,2048,4096,16384,14848,2953.544,3255.017,3223.238,0.8946
mixed,16,14,0.875,4.0,64,4096,128,512,464,356.607,368.801,367.84,0.9212
mixed,16,14,0.875,4.0,64,4096,256,1024,928,424.193,439.585,439.009,0.9626
mixed,16,14,0.875,4.0,64,4096,512,2048,1856,541.345,570.945,566.944,0.8648
mixed,16,14,0.875,4.0,64,4096,1024,4096,3712,787.971,837.155,836.002,0.9766
mixed,16,14,0.875,4.0,64,4096,2048,8192,7424,1465.444,1621.541,1609.763,0.9245
mixed,16,14,0.875,4.0,64,4096,4096,16384,14848,2967.21,3266.376,3252.522,0.9537
mixed,16,14,0.875,4.0,64,8192,128,512,464,604.385,617.89,613.664,0.6871
mixed,16,14,0.875,4.0,64,8192,256,1024,928,671.968,686.658,683.234,0.7669
mixed,16,14,0.875,4.0,64,8192,512,2048,1856,787.297,817.794,815.394,0.9213
mixed,16,14,0.875,4.0,64,8192,1024,4096,3712,1036.034,1085.825,1082.05,0.9242
mixed,16,14,0.875,4.0,64,8192,2048,8192,7424,1520.676,1644.548,1613.923,0.7528
mixed,16,14,0.875,4.0,64,8192,4096,16384,14848,2928.106,3272.552,3223.886,0.8587
mixed,16,14,0.875,4.0,128,0,128,512,464,139.074,161.31,151.296,0.5496
mixed,16,14,0.875,4.0,128,0,256,1024,928,237.793,259.969,250.241,0.5613
mixed,16,14,0.875,4.0,128,0,512,2048,1856,407.072,453.953,445.441,0.8184
mixed,16,14,0.875,4.0,128,0,1024,4096,3712,758.883,835.009,828.611,0.916
mixed,16,14,0.875,4.0,128,0,2048,8192,7424,1464.645,1618.211,1610.211,0.9479
mixed,16,14,0.875,4.0,128,0,4096,16384,14848,2958.731,3260.876,3232.587,0.9064
mixed,16,14,0.875,4.0,128,512,128,512,464,163.649,190.976,167.201,0.13
mixed,16,14,0.875,4.0,128,512,256,1024,928,268.129,292.45,253.857,-0.5868
mixed,16,14,0.875,4.0,128,512,512,2048,1856,440.16,484.707,445.635,0.1229
mixed,16,14,0.875,4.0,128,512,1024,4096,3712,786.435,860.866,829.824,0.5829
mixed,16,14,0.875,4.0,128,512,2048,8192,7424,1475.971,1617.637,1605.509,0.9144
mixed,16,14,0.875,4.0,128,512,4096,16384,14848,2959.628,3262.124,3230.637,0.8959
mixed,16,14,0.875,4.0,128,1024,128,512,464,206.496,222.271,207.81,0.0833
mixed,16,14,0.875,4.0,128,1024,256,1024,928,289.825,320.001,274.561,-0.5058
mixed,16,14,0.875,4.0,128,1024,512,2048,1856,470.112,515.651,447.906,-0.4876
mixed,16,14,0.875,4.0,128,1024,1024,4096,3712,824.897,895.266,830.884,0.0851
mixed,16,14,0.875,4.0,128,1024,2048,8192,7424,1506.692,1649.317,1610.02,0.7245
mixed,16,14,0.875,4.0,128,1024,4096,16384,14848,2962.855,3262.026,3234.443,0.9078
mixed,16,14,0.875,4.0,128,2048,128,512,464,270.241,291.168,286.018,0.7539
mixed,16,14,0.875,4.0,128,2048,256,1024,928,364.64,381.569,346.111,-1.0945
mixed,16,14,0.875,4.0,128,2048,512,2048,1856,513.506,573.312,481.507,-0.535
mixed,16,14,0.875,4.0,128,2048,1024,4096,3712,888.835,956.194,834.114,-0.8124
mixed,16,14,0.875,4.0,128,2048,2048,8192,7424,1567.748,1712.101,1611.813,0.3053
mixed,16,14,0.875,4.0,128,2048,4096,16384,14848,2962.89,3264.906,3233.099,0.8947
mixed,16,14,0.875,4.0,128,4096,128,512,464,397.92,416.097,411.265,0.7342
mixed,16,14,0.875,4.0,128,4096,256,1024,928,489.954,513.824,505.506,0.6515
mixed,16,14,0.875,4.0,128,4096,512,2048,1856,658.178,698.849,617.22,-1.0071
mixed,16,14,0.875,4.0,128,4096,1024,4096,3712,980.449,1078.339,891.844,-0.9051
mixed,16,14,0.875,4.0,128,4096,2048,8192,7424,1704.933,1851.366,1609.382,-0.6525
mixed,16,14,0.875,4.0,128,4096,4096,16384,14848,3091.371,3381.802,3225.93,0.4633
mixed,16,14,0.875,4.0,128,8192,128,512,464,644.643,664.258,660.801,0.8238
mixed,16,14,0.875,4.0,128,8192,256,1024,928,738.497,762.466,756.32,0.7436
mixed,16,14,0.875,4.0,128,8192,512,2048,1856,910.082,954.659,940.642,0.6856
mixed,16,14,0.875,4.0,128,8192,1024,4096,3712,1262.756,1331.332,1154.755,-1.5749
mixed,16,14,0.875,4.0,128,8192,2048,8192,7424,1901.315,2107.622,1710.757,-0.9237
mixed,16,14,0.875,4.0,128,8192,4096,16384,14848,3474.187,3793.068,3246.922,-0.7127
mixed,16,14,0.875,4.0,256,0,128,512,464,158.304,179.872,172.224,0.6454
mixed,16,14,0.875,4.0,256,0,256,1024,928,254.688,278.4,269.537,0.6262
mixed,16,14,0.875,4.0,256,0,1024,4096,3712,781.828,855.298,842.274,0.8227
mixed,16,14,0.875,4.0,256,0,4096,16384,14848,2957.928,3260.045,3241.579,0.9389
mixed,16,14,0.875,4.0,256,512,128,512,464,191.744,211.36,203.84,0.6166
mixed,16,14,0.875,4.0,256,512,256,1024,928,289.856,313.024,296.32,0.279
mixed,16,14,0.875,4.0,256,512,512,2048,1856,458.882,503.874,489.986,0.6913
mixed,16,14,0.875,4.0,256,512,1024,4096,3712,814.755,888.29,872.578,0.7863
mixed,16,14,0.875,4.0,256,512,2048,8192,7424,1517.7,1666.276,1629.671,0.7536
mixed,16,14,0.875,4.0,256,512,4096,16384,14848,2960.842,3262.029,3234.345,0.9081
mixed,16,14,0.875,4.0,256,1024,128,512,464,229.504,248.352,244.642,0.8032
mixed,16,14,0.875,4.0,256,1024,256,1024,928,320.608,341.408,330.465,0.4739
mixed,16,14,0.875,4.0,256,1024,512,2048,1856,493.506,537.344,506.689,0.3007
mixed,16,14,0.875,4.0,256,1024,1024,4096,3712,847.427,918.563,901.571,0.7611
mixed,16,14,0.875,4.0,256,1024,2048,8192,7424,1547.236,1697.157,1663.811,0.7776
mixed,16,14,0.875,4.0,256,1024,4096,16384,14848,2982.826,3277.578,3230.928,0.8417
mixed,16,14,0.875,4.0,256,2048,128,512,464,324.801,352.96,338.977,0.5034
mixed,16,14,0.875,4.0,256,2048,256,1024,928,393.056,410.273,406.912,0.8048
mixed,16,14,0.875,4.0,256,2048,512,2048,1856,555.618,597.346,580.867,0.6051
mixed,16,14,0.875,4.0,256,2048,1024,4096,3712,911.521,986.403,919.938,0.1124
mixed,16,14,0.875,4.0,256,2048,2048,8192,7424,1613.859,1761.254,1723.015,0.7406
mixed,16,14,0.875,4.0,256,2048,4096,16384,14848,3042.184,3337.07,3244.877,0.6874
mixed,16,14,0.875,4.0,256,4096,128,512,464,463.907,489.28,484.032,0.7932
mixed,16,14,0.875,4.0,256,4096,256,1024,928,575.646,604.576,589.379,0.4747
mixed,16,14,0.875,4.0,256,4096,1024,4096,3712,1036.418,1101.953,1081.025,0.6807
mixed,16,14,0.875,4.0,256,4096,4096,16384,14848,3179.594,3471.308,3381.004,0.6904
mixed,16,14,0.875,4.0,256,8192,128,512,464,719.232,743.842,734.273,0.6112
mixed,16,14,0.875,4.0,256,8192,256,1024,928,845.378,871.17,861.986,0.6439
mixed,16,14,0.875,4.0,256,8192,512,2048,1856,1065.826,1109.379,1082.723,0.388
mixed,16,14,0.875,4.0,256,8192,1024,4096,3712,1304.931,1369.317,1358.018,0.8245
mixed,16,14,0.875,4.0,256,8192,2048,8192,7424,1993.543,2150.693,2087.975,0.6009
mixed,16,14,0.875,4.0,256,8192,4096,16384,14848,3518.954,3809.199,3490.283,-0.0988
mixed,16,14,0.875,4.0,512,0,128,512,464,198.209,220.48,213.761,0.6983
mixed,16,14,0.875,4.0,512,0,256,1024,928,305.504,332.226,313.568,0.3018
mixed,16,14,0.875,4.0,512,0,1024,4096,3712,834.914,904.482,881.187,0.6651
mixed,16,14,0.875,4.0,512,0,4096,16384,14848,2968.264,3267.05,3224.458,0.8574
mixed,16,14,0.875,4.0,512,512,128,512,464,261.826,281.216,271.937,0.5215
mixed,16,14,0.875,4.0,512,512,256,1024,928,348.833,371.392,352.64,0.1688
mixed,16,14,0.875,4.0,512,512,512,2048,1856,534.113,587.936,550.339,0.3015
mixed,16,14,0.875,4.0,512,512,1024,4096,3712,899.424,970.274,920.388,0.2959
mixed,16,14,0.875,4.0,512,512,2048,8192,7424,1591.205,1735.813,1690.852,0.6891
mixed,16,14,0.875,4.0,512,512,4096,16384,14848,3002.73,3293.1,3251.309,0.8561
mixed,16,14,0.875,4.0,512,1024,128,512,464,328.096,347.393,334.177,0.3151
mixed,16,14,0.875,4.0,512,1024,256,1024,928,411.264,425.889,401.219,-0.6868
mixed,16,14,0.875,4.0,512,1024,512,2048,1856,568.707,612.834,591.873,0.525
mixed,16,14,0.875,4.0,512,1024,1024,4096,3712,960.163,1031.907,952.866,-0.1017
mixed,16,14,0.875,4.0,512,1024,2048,8192,7424,1652.13,1799.046,1723.364,0.4849
mixed,16,14,0.875,4.0,512,1024,4096,16384,14848,3052.296,3350.061,3290.958,0.8015
mixed,16,14,0.875,4.0,512,2048,128,512,464,444.256,471.585,454.561,0.3771
mixed,16,14,0.875,4.0,512,2048,256,1024,928,543.01,563.33,531.107,-0.5858
mixed,16,14,0.875,4.0,512,2048,512,2048,1856,669.41,737.698,659.008,-0.1523
mixed,16,14,0.875,4.0,512,2048,1024,4096,3712,1030.115,1123.17,1069.026,0.4182
mixed,16,14,0.875,4.0,512,2048,2048,8192,7424,1780.805,1925.092,1790.824,0.0694
mixed,16,14,0.875,4.0,512,2048,4096,16384,14848,3185.838,3474.123,3371.433,0.6438
mixed,16,14,0.875,4.0,512,4096,128,512,464,680.131,691.649,688.707,0.7446
mixed,16,14,0.875,4.0,512,4096,256,1024,928,759.458,797.794,770.244,0.2814
mixed,16,14,0.875,4.0,512,4096,1024,4096,3712,1258.693,1367.364,1184.742,-0.6805
mixed,16,14,0.875,4.0,512,4096,4096,16384,14848,3442.156,3764.234,3494.183,0.1615
mixed,16,14,0.875,4.0,512,8192,128,512,464,1162.502,1181.797,1174.754,0.635
mixed,16,14,0.875,4.0,512,8192,256,1024,928,1229.636,1249.188,1240.74,0.5679
mixed,16,14,0.875,4.0,512,8192,512,2048,1856,1365.38,1430.277,1397.924,0.5015
mixed,16,14,0.875,4.0,512,8192,1024,4096,3712,1791.587,1858.469,1680.519,-1.6607
mixed,16,14,0.875,4.0,512,8192,2048,8192,7424,2402.572,2617.001,2245.476,-0.7326
mixed,16,14,0.875,4.0,512,8192,4096,16384,14848,3887.25,4255.826,3956.845,0.1888
mixed,16,14,0.875,4.0,1024,0,128,512,464,325.185,343.169,336.192,0.612
mixed,16,14,0.875,4.0,1024,0,256,1024,928,410.083,435.169,419.679,0.3825
mixed,16,14,0.875,4.0,1024,0,1024,4096,3712,981.953,1048.962,992.484,0.1572
mixed,16,14,0.875,4.0,1024,0,4096,16384,14848,3073.704,3360.073,3312.429,0.8336
mixed,16,14,0.875,4.0,1024,512,128,512,464,430.465,447.329,438.784,0.4933
mixed,16,14,0.875,4.0,1024,512,256,1024,928,508.226,529.087,512.321,0.1963
mixed,16,14,0.875,4.0,1024,512,512,2048,1856,683.012,735.521,701.569,0.3534
mixed,16,14,0.875,4.0,1024,512,1024,4096,3712,1071.715,1148.582,1090.852,0.249
mixed,16,14,0.875,4.0,1024,512,2048,8192,7424,1789.031,1929.093,1841.989,0.3781
mixed,16,14,0.875,4.0,1024,512,4096,16384,14848,3177.898,3473.836,3379.335,0.6807
mixed,16,14,0.875,4.0,1024,1024,128,512,464,536.895,551.711,542.977,0.4105
mixed,16,14,0.875,4.0,1024,1024,256,1024,928,613.922,634.273,617.666,0.184
mixed,16,14,0.875,4.0,1024,1024,512,2048,1856,765.632,818.018,782.018,0.3128
mixed,16,14,0.875,4.0,1024,1024,1024,4096,3712,1153.314,1235.776,1174.884,0.2616
mixed,16,14,0.875,4.0,1024,1024,2048,8192,7424,1909.157,2052.166,1926.054,0.1182
mixed,16,14,0.875,4.0,1024,1024,4096,16384,14848,3290.443,3579.052,3456.207,0.5744
mixed,16,14,0.875,4.0,1024,2048,128,512,464,739.875,751.328,743.519,0.3182
mixed,16,14,0.875,4.0,1024,2048,256,1024,928,814.785,834.276,819.874,0.2611
mixed,16,14,0.875,4.0,1024,2048,512,2048,1856,963.842,1004.353,972.354,0.2101
mixed,16,14,0.875,4.0,1024,2048,1024,4096,3712,1320.227,1399.779,1341.347,0.2655
mixed,16,14,0.875,4.0,1024,2048,2048,8192,7424,2100.582,2243.431,2119.495,0.1324
mixed,16,14,0.875,4.0,1024,2048,4096,16384,14848,3540.398,3839.949,3632.362,0.307
mixed,16,14,0.875,4.0,1024,4096,128,512,464,1103.939,1132.416,1115.588,0.4091
mixed,16,14,0.875,4.0,1024,4096,256,1024,928,1216.196,1236.48,1218.467,0.112
mixed,16,14,0.875,4.0,1024,4096,1024,4096,3712,1686.276,1753.156,1715.522,0.4373
mixed,16,14,0.875,4.0,1024,4096,4096,16384,14848,4006.22,4297.356,4059.052,0.1815
mixed,16,14,0.875,4.0,1024,8192,128,512,464,1836.837,1861.092,1852.164,0.6319
mixed,16,14,0.875,4.0,1024,8192,256,1024,928,1959.011,1989.506,1961.35,0.0767
mixed,16,14,0.875,4.0,1024,8192,512,2048,1856,2172.261,2212.71,2180.486,0.2033
mixed,16,14,0.875,4.0,1024,8192,1024,4096,3712,2453.063,2518.183,2488.617,0.546
mixed,16,14,0.875,4.0,1024,8192,2048,8192,7424,3112.744,3270.854,3200.651,0.556
mixed,16,14,0.875,4.0,1024,8192,4096,16384,14848,4573.002,4880.623,4807.988,0.7639
mixed,16,14,0.875,4.0,2048,0,128,512,464,711.969,730.369,728.484,0.8976
mixed,16,14,0.875,4.0,2048,0,256,1024,928,795.201,817.795,796.866,0.0737
mixed,16,14,0.875,4.0,2048,0,1024,4096,3712,1350.243,1424.226,1364.354,0.1907
mixed,16,14,0.875,4.0,2048,0,4096,16384,14848,3515.821,3799.018,3639.212,0.4357
mixed,16,14,0.875,4.0,2048,512,128,512,464,897.346,914.337,909.344,0.7061
mixed,16,14,0.875,4.0,2048,512,256,1024,928,982.914,996.995,983.811,0.0637
mixed,16,14,0.875,4.0,2048,512,512,2048,1856,1122.979,1166.274,1131.393,0.1943
mixed,16,14,0.875,4.0,2048,512,1024,4096,3712,1518.083,1594.884,1536.58,0.2408
